date,equity,position,close,regime
2016-08-15,10000000.000000,0.000000,16869.560547,range
2016-08-16,10000000.000000,0.000000,16596.509766,range
2016-08-17,10000000.000000,0.000000,16745.640625,range
2016-08-18,10000000.000000,0.000000,16486.009766,range
2016-08-19,10000000.000000,0.000000,16545.820312,range
2016-08-22,10000000.000000,0.000000,16598.189453,range
2016-08-23,10000000.000000,0.000000,16497.359375,range
2016-08-24,10000000.000000,0.000000,16597.300781,range
2016-08-25,10000000.000000,0.000000,16555.949219,range
2016-08-26,10000000.000000,0.000000,16360.709961,range
2016-08-29,10000000.000000,0.000000,16737.490234,range
2016-08-30,10000000.000000,0.000000,16725.359375,range
2016-08-31,10000000.000000,0.000000,16887.400391,range
2016-09-01,10000000.000000,0.000000,16926.839844,range
2016-09-02,10000000.000000,0.000000,16925.679688,range
2016-09-05,10000000.000000,0.000000,17037.630859,range
2016-09-06,10000000.000000,0.000000,17081.980469,range
2016-09-07,10000000.000000,0.000000,17012.439453,range
2016-09-08,10000000.000000,0.000000,16958.769531,range
2016-09-09,10000000.000000,0.000000,16965.759766,range
2016-09-12,10000000.000000,0.000000,16672.919922,range
2016-09-13,10000000.000000,0.000000,16729.039062,range
2016-09-14,10000000.000000,0.000000,16614.240234,range
2016-09-15,10000000.000000,0.000000,16405.009766,range
2016-09-16,10000000.000000,0.000000,16519.289062,range
2016-09-20,10000000.000000,0.000000,16492.150391,range
2016-09-21,10000000.000000,0.000000,16807.619141,range
2016-09-23,10000000.000000,0.000000,16754.019531,range
2016-09-26,10000000.000000,0.000000,16544.560547,range
2016-09-27,10000000.000000,0.000000,16683.929688,range
2016-09-28,10000000.000000,0.000000,16465.400391,range
2016-09-29,10000000.000000,0.000000,16693.710938,range
2016-09-30,10000000.000000,0.000000,16449.839844,range
2016-10-03,10000000.000000,0.000000,16598.669922,range
2016-10-04,10000000.000000,0.000000,16735.650391,range
2016-10-05,10000000.000000,0.000000,16819.240234,range
2016-10-06,10000000.000000,0.000000,16899.099609,range
2016-10-07,10000000.000000,0.000000,16860.089844,range
2016-10-11,10000000.000000,0.000000,17024.759766,range
2016-10-12,10000000.000000,0.000000,16840.000000,range
2016-10-13,10000000.000000,0.000000,16774.240234,range
2016-10-14,10000000.000000,0.000000,16856.369141,range
2016-10-17,10000000.000000,0.000000,16900.119141,range
2016-10-18,10000000.000000,0.000000,16963.609375,range
2016-10-19,10000000.000000,0.000000,16998.910156,range
2016-10-20,10000000.000000,0.000000,17235.500000,range
2016-10-21,10000000.000000,0.000000,17184.589844,range
2016-10-24,10000000.000000,0.000000,17234.419922,range
2016-10-25,10000000.000000,0.000000,17365.250000,range
2016-10-26,10000000.000000,0.000000,17391.839844,range
2016-10-27,10000000.000000,0.000000,17336.419922,range
2016-10-28,10000000.000000,0.000000,17446.410156,range
2016-10-31,10000000.000000,0.000000,17425.019531,range
2016-11-01,10000000.000000,0.000000,17442.400391,range
2016-11-02,10000000.000000,0.000000,17134.679688,range
2016-11-04,10000000.000000,0.000000,16905.359375,range
2016-11-07,10000000.000000,0.000000,17177.210938,range
2016-11-08,10000000.000000,0.000000,17171.380859,range
2016-11-09,10000000.000000,0.000000,16251.540039,range
2016-11-10,10000000.000000,0.000000,17344.419922,range
2016-11-11,10000000.000000,0.000000,17374.789062,range
2016-11-14,10000000.000000,0.000000,17672.619141,range
2016-11-15,10000000.000000,0.000000,17668.150391,range
2016-11-16,10000000.000000,0.000000,17862.210938,range
2016-11-17,10000000.000000,0.000000,17862.630859,range
2016-11-18,10000000.000000,0.000000,17967.410156,range
2016-11-21,10000000.000000,0.000000,18106.019531,range
2016-11-22,10000000.000000,0.000000,18162.939453,range
2016-11-24,10000000.000000,0.000000,18333.410156,range
2016-11-25,10000000.000000,0.000000,18381.220703,range
2016-11-28,10000000.000000,0.000000,18356.890625,range
2016-11-29,10000000.000000,0.000000,18307.039062,range
2016-11-30,10000000.000000,0.000000,18308.480469,range
2016-12-01,10000000.000000,0.000000,18513.119141,range
2016-12-02,10000000.000000,0.000000,18426.080078,range
2016-12-05,10000000.000000,0.000000,18274.990234,range
2016-12-06,10000000.000000,0.000000,18360.539062,range
2016-12-07,10000000.000000,0.000000,18496.689453,range
2016-12-08,10000000.000000,0.000000,18765.470703,range
2016-12-09,10000000.000000,0.000000,18996.369141,range
2016-12-12,10000000.000000,0.000000,19155.029297,range
2016-12-13,10000000.000000,0.000000,19250.519531,range
2016-12-14,10000000.000000,0.000000,19253.609375,range
2016-12-15,10000000.000000,0.000000,19273.789062,range
2016-12-16,10000000.000000,0.000000,19401.150391,range
2016-12-19,10000000.000000,0.000000,19391.599609,range
2016-12-20,10000000.000000,0.000000,19494.529297,range
2016-12-21,10000000.000000,0.000000,19444.490234,range
2016-12-22,10000000.000000,0.000000,19427.669922,range
2016-12-26,10000000.000000,0.000000,19396.640625,range
2016-12-27,10000000.000000,0.000000,19403.060547,range
2016-12-28,10000000.000000,0.000000,19401.720703,range
2016-12-29,10000000.000000,0.000000,19145.140625,range
2016-12-30,10000000.000000,0.000000,19114.369141,range
2017-01-04,10000000.000000,0.000000,19594.160156,range
2017-01-05,10000000.000000,0.000000,19520.689453,range
2017-01-06,10000000.000000,0.000000,19454.330078,range
2017-01-10,10000000.000000,0.000000,19301.439453,range
2017-01-11,10000000.000000,0.000000,19364.669922,range
2017-01-12,10000000.000000,0.000000,19134.699219,range
2017-01-13,10000000.000000,0.000000,19287.279297,range
2017-01-16,10000000.000000,0.000000,19095.240234,range
2017-01-17,10000000.000000,0.000000,18813.529297,range
2017-01-18,10000000.000000,0.000000,18894.369141,range
2017-01-19,10000000.000000,0.000000,19072.250000,range
2017-01-20,10000000.000000,0.000000,19137.910156,range
2017-01-23,10000000.000000,0.000000,18891.029297,range
2017-01-24,10000000.000000,0.000000,18787.990234,range
2017-01-25,10000000.000000,0.000000,19057.500000,range
2017-01-26,10000000.000000,0.000000,19402.390625,range
2017-01-27,10000000.000000,0.000000,19467.400391,range
2017-01-30,10000000.000000,0.000000,19368.849609,range
2017-01-31,10000000.000000,0.000000,19041.339844,range
2017-02-01,10000000.000000,0.000000,19148.080078,range
2017-02-02,10000000.000000,0.000000,18914.580078,range
2017-02-03,10000000.000000,0.000000,18918.199219,range
2017-02-06,10000000.000000,0.000000,18976.710938,range
2017-02-07,10000000.000000,0.000000,18910.779297,range
2017-02-08,10000000.000000,0.000000,19007.599609,range
2017-02-09,10000000.000000,0.000000,18907.669922,range
2017-02-10,10000000.000000,0.000000,19378.929688,range
2017-02-13,10000000.000000,0.000000,19459.150391,range
2017-02-14,10000000.000000,0.000000,19238.980469,range
2017-02-15,10000000.000000,0.000000,19437.980469,range
2017-02-16,10000000.000000,0.000000,19347.529297,range
2017-02-17,10000000.000000,0.000000,19234.619141,range
2017-02-20,10000000.000000,0.000000,19251.080078,range
2017-02-21,10000000.000000,0.000000,19381.439453,range
2017-02-22,10000000.000000,0.000000,19379.869141,range
2017-02-23,10000000.000000,0.000000,19371.460938,range
2017-02-24,10000000.000000,0.000000,19283.539062,range
2017-02-27,10000000.000000,0.000000,19107.470703,range
2017-02-28,10000000.000000,0.000000,19118.990234,range
2017-03-01,10000000.000000,0.000000,19393.539062,range
2017-03-02,10000000.000000,0.000000,19564.800781,range
2017-03-03,10000000.000000,0.000000,19469.169922,range
2017-03-06,10000000.000000,0.000000,19379.140625,range
2017-03-07,10000000.000000,0.000000,19344.150391,range
2017-03-08,10000000.000000,0.000000,19254.029297,range
2017-03-09,10000000.000000,0.000000,19318.580078,range
2017-03-10,10000000.000000,0.000000,19604.609375,range
2017-03-13,10000000.000000,0.000000,19633.750000,range
2017-03-14,10000000.000000,0.000000,19609.500000,range
2017-03-15,10000000.000000,0.000000,19577.380859,range
2017-03-16,10000000.000000,0.000000,19590.140625,range
2017-03-17,10000000.000000,0.000000,19521.589844,range
2017-03-21,10000000.000000,0.000000,19455.880859,bull
2017-03-22,10000000.000000,0.000000,19041.380859,bull
2017-03-23,10000000.000000,0.000000,19085.310547,bull
2017-03-24,10000000.000000,0.000000,19262.529297,bull
2017-03-27,10000000.000000,0.000000,18985.589844,bull
2017-03-28,10000000.000000,0.000000,19202.869141,bull
2017-03-29,10000000.000000,0.000000,19217.480469,bull
2017-03-30,10000000.000000,0.000000,19063.220703,bull
2017-03-31,10000000.000000,0.000000,18909.259766,bull
2017-04-03,10000000.000000,0.000000,18983.230469,bull
2017-04-04,10000000.000000,0.000000,18810.250000,bull
2017-04-05,10000000.000000,0.000000,18861.269531,bull
2017-04-06,10000000.000000,0.000000,18597.060547,bull
2017-04-07,10000000.000000,0.000000,18664.630859,bull
2017-04-10,10000000.000000,0.000000,18797.880859,bull
2017-04-11,10000000.000000,0.000000,18747.869141,bull
2017-04-12,10000000.000000,0.000000,18552.609375,bull
2017-04-13,10000000.000000,0.000000,18426.839844,bull
2017-04-14,10000000.000000,0.000000,18335.630859,bull
2017-04-17,10000000.000000,0.000000,18355.259766,bull
2017-04-18,10000000.000000,0.000000,18418.589844,bull
2017-04-19,10000000.000000,0.000000,18432.199219,bull
2017-04-20,10000000.000000,0.000000,18430.490234,bull
2017-04-21,10000000.000000,0.000000,18620.750000,bull
2017-04-24,10000000.000000,0.000000,18875.880859,bull
2017-04-25,10000000.000000,0.000000,19079.330078,bull
2017-04-26,10000000.000000,0.000000,19289.429688,bull
2017-04-27,10000000.000000,0.000000,19251.869141,bull
2017-04-28,10000000.000000,0.000000,19196.740234,bull
2017-05-01,10000000.000000,0.000000,19310.519531,bull
2017-05-02,10000000.000000,0.000000,19445.699219,bull
2017-05-08,10000000.000000,0.000000,19895.699219,bull
2017-05-09,10000000.000000,0.000000,19843.000000,bull
2017-05-10,10000000.000000,0.000000,19900.089844,bull
2017-05-11,10000000.000000,0.000000,19961.550781,bull
2017-05-12,10000000.000000,0.000000,19883.900391,bull
2017-05-15,10000000.000000,0.000000,19869.849609,bull
2017-05-16,10000000.000000,0.000000,19919.820312,bull
2017-05-17,10000000.000000,0.000000,19814.880859,bull
2017-05-18,10000000.000000,0.000000,19553.859375,bull
2017-05-19,10000000.000000,0.000000,19590.759766,bull
2017-05-22,10000000.000000,0.000000,19678.279297,bull
2017-05-23,10000000.000000,0.000000,19613.279297,bull
2017-05-24,10000000.000000,0.000000,19742.980469,bull
2017-05-25,10000000.000000,0.000000,19813.130859,bull
2017-05-26,10000000.000000,0.000000,19686.839844,bull
2017-05-29,10000000.000000,0.000000,19682.570312,bull
2017-05-30,10000000.000000,0.000000,19677.849609,bull
2017-05-31,10000000.000000,0.000000,19650.570312,bull
2017-06-01,10000000.000000,0.000000,19860.029297,bull
2017-06-02,10000000.000000,0.000000,20177.279297,bull
2017-06-05,10000000.000000,0.000000,20170.820312,bull
2017-06-06,10000000.000000,0.000000,19979.900391,bull
2017-06-07,10000000.000000,0.000000,19984.619141,bull
2017-06-08,10000000.000000,0.000000,19909.259766,bull
2017-06-09,10000000.000000,0.000000,20013.259766,bull
2017-06-12,10000000.000000,0.000000,19908.580078,bull
2017-06-13,10000000.000000,0.000000,19898.750000,bull
2017-06-14,10000000.000000,0.000000,19883.519531,bull
2017-06-15,10000000.000000,0.000000,19831.820312,bull
2017-06-16,10000000.000000,0.000000,19943.259766,bull
2017-06-19,10000000.000000,0.000000,20067.750000,bull
2017-06-20,10000000.000000,0.000000,20230.410156,bull
2017-06-21,10000000.000000,0.000000,20138.789062,bull
2017-06-22,10000000.000000,0.000000,20110.509766,bull
2017-06-23,10000000.000000,0.000000,20132.669922,bull
2017-06-26,10000000.000000,0.000000,20153.349609,bull
2017-06-27,10000000.000000,0.000000,20225.089844,bull
2017-06-28,10000000.000000,0.000000,20130.410156,bull
2017-06-29,10000000.000000,0.000000,20220.300781,bull
2017-06-30,10000000.000000,0.000000,20033.429688,bull
2017-07-03,10000000.000000,0.000000,20055.800781,bull
2017-07-04,10000000.000000,0.000000,20032.349609,bull
2017-07-05,10000000.000000,0.000000,20081.630859,bull
2017-07-06,10000000.000000,0.000000,19994.060547,bull
2017-07-07,10000000.000000,0.000000,19929.089844,bull
2017-07-10,10000000.000000,0.000000,20080.980469,bull
2017-07-11,10000000.000000,0.000000,20195.480469,bull
2017-07-12,10000000.000000,0.000000,20098.380859,bull
2017-07-13,10000000.000000,0.000000,20099.810547,bull
2017-07-14,10000000.000000,0.000000,20118.859375,bull
2017-07-18,10000000.000000,0.000000,19999.910156,bull
2017-07-19,10000000.000000,0.000000,20020.859375,bull
2017-07-20,10000000.000000,0.000000,20144.589844,bull
2017-07-21,10000000.000000,0.000000,20099.750000,bull
2017-07-24,10000000.000000,0.000000,19975.669922,bull
2017-07-25,10000000.000000,0.000000,19955.199219,bull
2017-07-26,10000000.000000,0.000000,20050.160156,bull
2017-07-27,10000000.000000,0.000000,20079.640625,bull
2017-07-28,10000000.000000,0.000000,19959.839844,bull
2017-07-31,10000000.000000,0.000000,19925.179688,bull
2017-08-01,10000000.000000,0.000000,19985.789062,bull
2017-08-02,10000000.000000,0.000000,20080.039062,bull
2017-08-03,10000000.000000,0.000000,20029.259766,bull
2017-08-04,10000000.000000,0.000000,19952.330078,bull
2017-08-07,10000000.000000,0.000000,20055.890625,bull
2017-08-08,10000000.000000,0.000000,19996.009766,bull
2017-08-09,10000000.000000,0.000000,19738.710938,bull
2017-08-10,10000000.000000,0.000000,19729.740234,bull
2017-08-14,10000000.000000,0.000000,19537.099609,bull
2017-08-15,10000000.000000,0.000000,19753.310547,bull
2017-08-16,10000000.000000,0.000000,19729.279297,bull
2017-08-17,10000000.000000,0.000000,19702.630859,bull
2017-08-18,10000000.000000,0.000000,19470.410156,bull
2017-08-21,10000000.000000,0.000000,19393.130859,bull
2017-08-22,10000000.000000,0.000000,19383.839844,bull
2017-08-23,10000000.000000,0.000000,19434.640625,bull
2017-08-24,10000000.000000,0.000000,19353.769531,bull
2017-08-25,10000000.000000,0.000000,19452.609375,range
2017-08-28,10000000.000000,0.000000,19449.900391,range
2017-08-29,10000000.000000,0.000000,19362.550781,range
2017-08-30,10000000.000000,0.000000,19506.539062,range
2017-08-31,10000000.000000,0.000000,19646.240234,range
2017-09-01,10000000.000000,0.000000,19691.470703,range
2017-09-04,10000000.000000,0.000000,19508.250000,range
2017-09-05,10000000.000000,0.000000,19385.810547,range
2017-09-06,10000000.000000,0.000000,19357.970703,range
2017-09-07,10000000.000000,0.000000,19396.519531,range
2017-09-08,10000000.000000,0.000000,19274.820312,range
2017-09-11,10000000.000000,0.000000,19545.769531,range
2017-09-12,10000000.000000,0.000000,19776.619141,range
2017-09-13,10000000.000000,0.000000,19865.820312,range
2017-09-14,10000000.000000,0.000000,19807.439453,range
2017-09-15,10000000.000000,0.000000,19909.500000,bull
2017-09-19,10000000.000000,0.000000,20299.380859,bull
2017-09-20,10001574.182957,0.350102,20310.460938,bull
2017-09-21,10007956.442586,0.350517,20347.480469,bull
2017-09-22,9973353.824813,0.799077,20296.449219,bull
2017-09-25,10013063.263298,0.799874,20397.580078,bull
2017-09-26,9986602.063477,0.799344,20330.189453,bull
2017-09-27,9961810.410145,0.798845,20267.050781,bull
2017-09-28,9999528.203142,0.799603,20363.109375,bull
2017-09-29,9996846.345508,0.799550,20356.279297,bull
2017-10-02,10014319.449401,0.799899,20400.779297,bull
2017-10-03,10098069.024128,0.801559,20614.070312,bull
2017-10-04,10103012.476888,0.801656,20626.660156,bull
2017-10-05,10103758.672907,0.801671,20628.560547,bull
2017-10-06,10128162.273633,0.802149,20690.710938,bull
2017-10-10,10180306.267355,0.803162,20823.509766,bull
2017-10-11,10202985.871525,0.803600,20881.269531,bull
2017-10-12,10231496.046060,1.000000,20954.720703,bull
2017-10-13,10329373.528422,1.000000,21155.179688,bull
2017-10-16,10378386.177188,1.000000,21255.560547,bull
2017-10-17,10417720.270212,1.000000,21336.119141,bull
2017-10-18,10430870.098285,1.000000,21363.050781,bull
2017-10-19,10472601.657969,1.000000,21448.519531,bull
2017-10-20,10477055.185933,1.000000,21457.640625,bull
2017-10-23,10593755.737881,1.000000,21696.650391,bull
2017-10-24,10646742.230549,1.000000,21805.169922,bull
2017-10-25,10599111.415193,1.000000,21707.619141,bull
2017-10-26,10614814.154265,1.000000,21739.779297,bull
2017-10-27,10745996.778090,1.000000,22008.449219,bull
2017-10-30,10747569.340748,1.000000,22011.669922,bull
2017-10-31,10747539.777714,1.000000,22011.609375,bull
2017-11-01,10946982.492469,1.000000,22420.080078,bull
2017-11-02,11005105.323813,1.000000,22539.119141,bull
2017-11-06,11009612.255967,1.000000,22548.349609,bull
2017-11-07,11199670.138024,1.000000,22937.599609,bull
2017-11-08,11188059.494991,1.000000,22913.820312,bull
2017-11-09,11166034.081314,1.000000,22868.710938,bull
2017-11-10,11074586.081936,1.000000,22681.419922,bull
2017-11-13,10927896.216520,1.000000,22380.990234,bull
2017-11-14,10927417.486105,1.000000,22380.009766,bull
2017-11-15,10755699.174987,1.000000,22028.320312,bull
2017-11-16,10913311.150848,1.000000,22351.119141,bull
2017-11-17,10935615.982874,1.000000,22396.800781,bull
2017-11-20,10869679.927844,1.000000,22261.759766,bull
2017-11-21,10945224.922439,1.000000,22416.480469,bull
2017-11-22,10997308.312114,1.000000,22523.150391,bull
2017-11-24,11010832.923161,1.000000,22550.849609,bull
2017-11-27,10984046.907430,1.000000,22495.990234,bull
2017-11-28,10979286.305374,1.000000,22486.240234,bull
2017-11-29,11033463.902203,1.000000,22597.199219,bull
2017-11-30,11095845.717678,1.000000,22724.960938,bull
2017-12-01,11141776.181779,1.000000,22819.029297,bull
2017-12-04,11087154.185800,1.000000,22707.160156,bull
2017-12-05,11045759.263240,1.000000,22622.380859,bull
2017-12-06,10828313.614671,1.000000,22177.039062,bull
2017-12-07,10985042.514109,1.000000,22498.029297,bull
2017-12-08,11137894.841561,1.000000,22811.080078,bull
2017-12-11,11200222.299200,1.000000,22938.730469,bull
2017-12-12,11164793.387550,1.000000,22866.169922,bull
2017-12-13,11112011.928824,1.000000,22758.070312,bull
2017-12-14,11080947.856037,1.000000,22694.449219,bull
2017-12-15,11011990.649703,1.000000,22553.220703,bull
2017-12-18,11182175.497658,1.000000,22901.769531,bull
2017-12-19,11165686.954081,1.000000,22868.000000,bull
2017-12-20,11177268.987728,1.000000,22891.720703,bull
2017-12-21,11164759.056285,1.000000,22866.099609,bull
2017-12-22,11182658.996305,1.000000,22902.759766,bull
2017-12-25,11200441.637836,1.000000,22939.179688,bull
2017-12-26,11177741.996265,1.000000,22892.689453,bull
2017-12-27,11186785.423607,1.000000,22911.210938,bull
2017-12-28,11124662.999911,1.000000,22783.980469,bull
2017-12-29,11115365.902668,1.000000,22764.939453,bull
2018-01-04,11477362.388125,1.000000,23506.330078,bull
2018-01-05,11579019.170557,1.000000,23714.529297,bull
2018-01-09,11645160.259530,1.000000,23849.990234,bull
2018-01-10,11614989.753275,1.000000,23788.199219,bull
2018-01-11,11577017.467089,1.000000,23710.429688,bull
2018-01-12,11549376.984321,1.000000,23653.820312,bull
2018-01-15,11579190.826881,1.000000,23714.880859,bull
2018-01-16,11694875.745578,1.000000,23951.810547,bull
2018-01-17,11654119.766002,1.000000,23868.339844,bull
2018-01-18,11602866.048561,1.000000,23763.369141,bull
2018-01-19,11624687.381941,1.000000,23808.060547,bull
2018-01-22,11628725.120142,1.000000,23816.330078,bull
2018-01-23,11779023.582950,1.000000,24124.150391,bull
2018-01-24,11689489.551585,1.000000,23940.779297,bull
2018-01-25,11557028.088146,1.000000,23669.490234,bull
2018-01-26,11538664.676051,1.000000,23631.880859,bull
2018-01-29,11537423.982286,1.000000,23629.339844,bull
2018-01-30,11372697.805437,1.000000,23291.970703,bull
2018-01-31,11278129.475545,1.000000,23098.289062,bull
2018-02-01,11467489.288550,1.000000,23486.109375,bull
2018-02-02,11364181.744468,1.000000,23274.529297,bull
2018-02-05,11074908.414367,1.000000,22682.080078,bull
2018-02-06,10551564.520707,1.000000,21610.240234,bull
2018-02-07,10655608.756513,0.495923,21645.369141,bull
2018-02-08,10715541.131607,0.498742,21890.859375,bull
2018-02-09,10591462.695485,0.492870,21382.619141,bull
2018-02-13,10557787.062456,0.491252,21244.679688,bull
2018-02-14,10535690.602135,0.490185,21154.169922,bull
2018-02-15,10611569.849739,0.493831,21464.980469,bull
2018-02-16,10673889.678208,0.496786,21720.250000,bull
2018-02-19,10778613.386964,0.501675,22149.210938,bull
2018-02-20,10723900.317768,0.499133,21925.099609,bull
2018-02-21,10735059.886128,0.499653,21970.810547,bull
2018-02-22,10677842.065070,0.496972,21736.439453,bull
2018-02-23,10716009.848737,0.498764,21892.779297,bull
2018-02-26,10779692.437690,0.501725,22153.630859,bull
2018-02-27,10837363.717537,0.504377,22389.859375,bull
2018-02-28,10758845.730773,0.500760,22068.240234,bull
2018-03-01,10674920.092976,0.496835,21724.470703,bull
2018-03-02,10542397.119353,0.490510,21181.640625,bull
2018-03-05,10508328.107248,0.488858,21042.089844,bull
2018-03-06,10600041.697105,0.493280,21417.759766,bull
2018-03-07,10559750.143251,0.491347,21252.720703,bull
2018-03-08,10587910.840045,0.492700,21368.070312,bull
2018-03-09,10612599.787684,0.493880,21469.199219,bull
2018-03-12,10699225.674824,0.497978,21824.029297,bull
2018-03-13,10734398.055634,0.499623,21968.099609,bull
2018-03-14,10687814.820678,0.497442,21777.289062,bull
2018-03-15,10694323.456301,0.497748,21803.949219,bull
2018-03-16,10663211.224379,0.496282,21676.509766,bull
2018-03-19,10615456.435011,0.494016,21480.900391,bull
2018-03-20,10591060.256769,0.492851,21380.970703,bull
2018-03-22,10642577.180574,0.495305,21591.990234,bull
2018-03-23,10404759.264095,0.483770,20617.859375,bull
2018-03-26,10418110.660531,0.353795,20766.099609,bull
2018-03-27,10515949.613980,0.359808,21317.320312,bull
2018-03-28,10465184.292601,0.356702,21031.310547,bull
2018-03-29,10487862.753604,0.358093,21159.080078,bull
2018-03-30,10540262.970915,0.361284,21454.300781,bull
2018-04-02,10528597.870571,0.360577,21388.580078,bull
2018-04-03,10511506.690683,0.359537,21292.289062,bull
2018-04-04,10516345.511171,0.359832,21319.550781,bull
2018-04-05,10574185.674828,0.363333,21645.419922,bull
2018-04-06,10560358.740083,0.362500,21567.519531,bull
2018-04-09,10580014.584964,0.363684,21678.259766,bull
2018-04-10,10600614.759048,0.364921,21794.320312,bull
2018-04-11,10581583.613588,0.363779,21687.099609,bull
2018-04-12,10576823.140530,0.363492,21660.279297,bull
2018-04-13,10597849.372099,0.364755,21778.740234,bull
2018-04-16,10607929.150327,0.365359,21835.529297,bull
2018-04-17,10610069.837855,0.365487,21847.589844,bull
2018-04-18,10665201.468450,0.368767,22158.199219,bull
2018-04-19,10671055.338830,0.369113,22191.179688,bull
2018-04-20,10665918.728774,0.368809,22162.240234,bull
2018-04-23,10652748.387094,0.368029,22088.039062,bull
2018-04-24,10686486.662543,0.370024,22278.119141,bull
2018-04-25,10675340.180586,0.369366,22215.320312,bull
2018-04-26,10702274.034185,0.800293,22319.609375,bull
2018-04-27,10759167.414082,0.801349,22467.869141,bull
2018-05-01,10774578.520505,0.801633,22508.029297,bull
2018-05-02,10761051.643318,0.801384,22472.779297,bull
2018-05-07,10758895.347570,0.801344,22467.160156,bull
2018-05-08,10774831.849654,0.801638,22508.689453,bull
2018-05-09,10736531.180439,0.800930,22408.880859,bull
2018-05-10,10771809.688003,1.000000,22497.179688,bull
2018-05-11,10896922.361060,1.000000,22758.480469,bull
2018-05-14,10948336.145307,1.000000,22865.859375,bull
2018-05-15,10925430.087769,1.000000,22818.019531,bull
2018-05-16,10877171.567591,1.000000,22717.230469,bull
2018-05-17,10935173.625512,1.000000,22838.369141,bull
2018-05-18,10979219.204185,1.000000,22930.359375,bull
2018-05-21,11013697.992272,1.000000,23002.369141,bull
